year,value,source,state-name,fuel-name
2020.0,5.422788,Filtered Data (2017-2020),,
2020.0,0.474362,Filtered Data (2017-2020),,
2020.0,0.117473,Filtered Data (2017-2020),,
2020.0,0.356889,Filtered Data (2017-2020),,
2020.0,0.00287,Filtered Data (2017-2020),,
2020.0,0.000794,Filtered Data (2017-2020),,
2020.0,0.002076,Filtered Data (2017-2020),,
2020.0,2.643196,Filtered Data (2017-2020),,
2020.0,0.001746,Filtered Data (2017-2020),,
2020.0,2.64145,Filtered Data (2017-2020),,
2020.0,0.8841,Filtered Data (2017-2020),,
2020.0,0.384127,Filtered Data (2017-2020),,
2020.0,0.499974,Filtered Data (2017-2020),,
2020.0,1.41826,Filtered Data (2017-2020),,
2020.0,0.209735,Filtered Data (2017-2020),,
2020.0,1.208525,Filtered Data (2017-2020),,
2020.0,51.713421,Filtered Data (2017-2020),,
2020.0,39.335149,Filtered Data (2017-2020),,
2020.0,98.175849,Filtered Data (2017-2020),,
2020.0,10.766483,Filtered Data (2017-2020),,
2020.0,5.908569,Filtered Data (2017-2020),,
2020.0,1.575351,Filtered Data (2017-2020),,
2020.0,3.282563,Filtered Data (2017-2020),,
2020.0,28.793999,Filtered Data (2017-2020),,
2020.0,24.812515,Filtered Data (2017-2020),,
2020.0,0.161852,Filtered Data (2017-2020),,
2020.0,3.819632,Filtered Data (2017-2020),,
2020.0,47.152338,Filtered Data (2017-2020),,
2020.0,0.611481,Filtered Data (2017-2020),,
2020.0,46.540857,Filtered Data (2017-2020),,
2020.0,5.701352,Filtered Data (2017-2020),,
2020.0,3.784546,Filtered Data (2017-2020),,
2020.0,1.891723,Filtered Data (2017-2020),,
2020.0,0.025083,Filtered Data (2017-2020),,
2020.0,5.761676,Filtered Data (2017-2020),,
2020.0,4.218038,Filtered Data (2017-2020),,
2020.0,1.543638,Filtered Data (2017-2020),,
2020.0,7.127278,Filtered Data (2017-2020),,
2020.0,18.590538,Filtered Data (2017-2020),,
2020.0,5.003646,Filtered Data (2017-2020),,
2020.0,5.842874,Filtered Data (2017-2020),,
2020.0,1.451726,Filtered Data (2017-2020),,
2020.0,3.187616,Filtered Data (2017-2020),,
2020.0,4.639341,Filtered Data (2017-2020),,
2020.0,33.958553,Filtered Data (2017-2020),,
2020.0,0.672222,Filtered Data (2017-2020),,
2020.0,34.630775,Filtered Data (2017-2020),,
2020.0,5.544797,Filtered Data (2017-2020),,
2020.0,0.009638,Filtered Data (2017-2020),,
2020.0,5.434492,Filtered Data (2017-2020),,
2020.0,10.988927,Filtered Data (2017-2020),,
2020.0,0.148314,Filtered Data (2017-2020),,
2020.0,7.850518,Filtered Data (2017-2020),,
2020.0,4.292563,Filtered Data (2017-2020),,
2020.0,12.291395,Filtered Data (2017-2020),,
2020.0,68.393312,Filtered Data (2017-2020),,
2020.0,5.693111,Filtered Data (2017-2020),,
2020.0,44.109663,Filtered Data (2017-2020),,
2020.0,0.839228,Filtered Data (2017-2020),,
2020.0,51.622461,Filtered Data (2017-2020),,
2020.0,11.648514,Filtered Data (2017-2020),,
2020.0,12.043795,Filtered Data (2017-2020),,
2020.0,8.217003,Filtered Data (2017-2020),,
2020.0,1.329826,Filtered Data (2017-2020),,
2020.0,2.496966,Filtered Data (2017-2020),,
2020.0,50.422184,Filtered Data (2017-2020),,
2020.0,1.187036,Filtered Data (2017-2020),,
2020.0,0.109653,Filtered Data (2017-2020),,
2020.0,49.125495,Filtered Data (2017-2020),,
2020.0,11.214252,Filtered Data (2017-2020),,
2020.0,1.700474,Filtered Data (2017-2020),,
2020.0,9.513777,Filtered Data (2017-2020),,
2020.0,1.588988,Filtered Data (2017-2020),,
2020.0,1.239575,Filtered Data (2017-2020),,
2020.0,0.349413,Filtered Data (2017-2020),,
2020.0,1.66394,Filtered Data (2017-2020),,
2020.0,1.318094,Filtered Data (2017-2020),,
2020.0,0.345846,Filtered Data (2017-2020),,
2020.0,13.662183,Filtered Data (2017-2020),,
2020.0,76.933158,Filtered Data (2017-2020),,
2020.0,1.204428,Filtered Data (2017-2020),,
2020.0,2.843511,Filtered Data (2017-2020),,
2020.0,8.165282,Filtered Data (2017-2020),,
2020.0,12.213221,Filtered Data (2017-2020),,
2020.0,87.048512,Filtered Data (2017-2020),,
2020.0,23.87842,Filtered Data (2017-2020),,
2020.0,33.278482,Filtered Data (2017-2020),,
2020.0,29.89161,Filtered Data (2017-2020),,
2020.0,2.080313,Filtered Data (2017-2020),,
2020.0,7.677876,Filtered Data (2017-2020),,
2020.0,9.758189,Filtered Data (2017-2020),,
2020.0,0.03921,Filtered Data (2017-2020),,
2020.0,0.969898,Filtered Data (2017-2020),,
2020.0,5.101582,Filtered Data (2017-2020),,
2020.0,6.110691,Filtered Data (2017-2020),,
2020.0,27.225597,Filtered Data (2017-2020),,
2020.0,0.230635,Filtered Data (2017-2020),,
2020.0,27.456232,Filtered Data (2017-2020),,
2020.0,22.634782,Filtered Data (2017-2020),,
2020.0,0.159162,Filtered Data (2017-2020),,
2020.0,8.716235,Filtered Data (2017-2020),,
2020.0,31.510179,Filtered Data (2017-2020),,
2020.0,8.67191,Filtered Data (2017-2020),,
2020.0,9.76977,Filtered Data (2017-2020),,
2020.0,37.185081,Filtered Data (2017-2020),,
2020.0,55.626761,Filtered Data (2017-2020),,
2020.0,11.229348,Filtered Data (2017-2020),,
2020.0,6.15932,Filtered Data (2017-2020),,
2020.0,2.777199,Filtered Data (2017-2020),,
2020.0,2.292829,Filtered Data (2017-2020),,
2020.0,35.238908,Filtered Data (2017-2020),,
2020.0,0.317195,Filtered Data (2017-2020),,
2020.0,0.033882,Filtered Data (2017-2020),,
2020.0,34.887831,Filtered Data (2017-2020),,
2020.0,7.30374,Filtered Data (2017-2020),,
2020.0,0.759893,Filtered Data (2017-2020),,
2020.0,6.543846,Filtered Data (2017-2020),,
2020.0,0.923536,Filtered Data (2017-2020),,
2020.0,0.697883,Filtered Data (2017-2020),,
2020.0,0.221233,Filtered Data (2017-2020),,
2020.0,0.004421,Filtered Data (2017-2020),,
2020.0,0.931229,Filtered Data (2017-2020),,
2020.0,0.737618,Filtered Data (2017-2020),,
2020.0,0.193611,Filtered Data (2017-2020),,
2021.0,38.562279,Filtered Data (2017-2020),,
2021.0,1.755607,Filtered Data (2017-2020),,
2021.0,2.050755,Filtered Data (2017-2020),,
2021.0,0.931477,Filtered Data (2017-2020),,
2021.0,1.400739,Filtered Data (2017-2020),,
2021.0,2.332216,Filtered Data (2017-2020),,
2021.0,35.796333,Filtered Data (2017-2020),,
2021.0,1.368041,Filtered Data (2017-2020),,
2021.0,37.164374,Filtered Data (2017-2020),,
2021.0,25.898401,Filtered Data (2017-2020),,
2021.0,0.015644,Filtered Data (2017-2020),,
2021.0,21.290137,Filtered Data (2017-2020),,
2021.0,47.204182,Filtered Data (2017-2020),,
2021.0,3.698439,Filtered Data (2017-2020),,
2021.0,3.194382,Filtered Data (2017-2020),,
2021.0,12.747755,Filtered Data (2017-2020),,
2021.0,19.640576,Filtered Data (2017-2020),,
2021.0,108.392103,Filtered Data (2017-2020),,
2021.0,29.59684,Filtered Data (2017-2020),,
2021.0,40.232983,Filtered Data (2017-2020),,
2021.0,0.295148,Filtered Data (2017-2020),,
2021.0,19.623623,Filtered Data (2017-2020),,
2021.0,1.113967,Filtered Data (2017-2020),,
2021.0,1.730099,Filtered Data (2017-2020),,
2021.0,0.706643,Filtered Data (2017-2020),,
2021.0,0.727085,Filtered Data (2017-2020),,
2021.0,0.869787,Filtered Data (2017-2020),,
2021.0,2.303515,Filtered Data (2017-2020),,
2021.0,13.624604,Filtered Data (2017-2020),,
2021.0,0.025608,Filtered Data (2017-2020),,
2021.0,13.650212,Filtered Data (2017-2020),,
2021.0,1.083132,Filtered Data (2017-2020),,
2021.0,0.364695,Filtered Data (2017-2020),,
2021.0,1.350157,Filtered Data (2017-2020),,
2021.0,2.797984,Filtered Data (2017-2020),,
2021.0,0.002105,Filtered Data (2017-2020),,
2021.0,2.124507,Filtered Data (2017-2020),,
2021.0,16.264103,Filtered Data (2017-2020),,
2021.0,18.390715,Filtered Data (2017-2020),,
2021.0,38.872526,Filtered Data (2017-2020),,
2021.0,1.79188,Filtered Data (2017-2020),,
2021.0,17.457023,Filtered Data (2017-2020),,
2021.0,0.616132,Filtered Data (2017-2020),,
2021.0,0.607791,Filtered Data (2017-2020),,
2021.0,2.971895,Filtered Data (2017-2020),,
2021.0,1.045963,Filtered Data (2017-2020),,
2021.0,4.625649,Filtered Data (2017-2020),,
2021.0,83.024267,Filtered Data (2017-2020),,
2021.0,15.357549,Filtered Data (2017-2020),,
2021.0,42.053954,Filtered Data (2017-2020),,
2021.0,25.612764,Filtered Data (2017-2020),,
2021.0,0.321582,Filtered Data (2017-2020),,
2021.0,2.180262,Filtered Data (2017-2020),,
2021.0,2.501845,Filtered Data (2017-2020),,
2021.0,1.294365,Filtered Data (2017-2020),,
2021.0,1.821744,Filtered Data (2017-2020),,
2021.0,3.116109,Filtered Data (2017-2020),,
2021.0,37.429561,Filtered Data (2017-2020),,
2021.0,1.021322,Filtered Data (2017-2020),,
2021.0,38.450883,Filtered Data (2017-2020),,
2021.0,14.749758,Filtered Data (2017-2020),,
2021.0,0.036551,Filtered Data (2017-2020),,
2021.0,19.543473,Filtered Data (2017-2020),,
2021.0,34.329781,Filtered Data (2017-2020),,
2021.0,18.827605,Filtered Data (2017-2020),,
2021.0,1.813543,Filtered Data (2017-2020),,
2021.0,2.067265,Filtered Data (2017-2020),,
2021.0,0.536023,Filtered Data (2017-2020),,
2021.0,3.062272,Filtered Data (2017-2020),,
2021.0,3.598295,Filtered Data (2017-2020),,
2021.0,19.254672,Filtered Data (2017-2020),,
2021.0,0.281904,Filtered Data (2017-2020),,
2021.0,19.536577,Filtered Data (2017-2020),,
2021.0,20.376488,Filtered Data (2017-2020),,
2021.0,0.040703,Filtered Data (2017-2020),,
2021.0,8.124172,Filtered Data (2017-2020),,
2021.0,28.541362,Filtered Data (2017-2020),,
2021.0,0.329878,Filtered Data (2017-2020),,
2021.0,2.40585,Filtered Data (2017-2020),,
2021.0,5.545713,Filtered Data (2017-2020),,
2021.0,8.281442,Filtered Data (2017-2020),,
2021.0,62.024941,Filtered Data (2017-2020),,
2021.0,20.706365,Filtered Data (2017-2020),,
2021.0,22.490971,Filtered Data (2017-2020),,
2021.0,0.253722,Filtered Data (2017-2020),,
2021.0,1.590466,Filtered Data (2017-2020),,
2021.0,113.284817,Filtered Data (2017-2020),,
2021.0,208.051285,Filtered Data (2017-2020),,
2021.0,2.702951,Filtered Data (2017-2020),,
2021.0,324.039053,Filtered Data (2017-2020),,
2021.0,63.945572,Filtered Data (2017-2020),,
2021.0,37.674945,Filtered Data (2017-2020),,
2021.0,23.567676,Filtered Data (2017-2020),,
2021.0,2.702951,Filtered Data (2017-2020),,
2021.0,35.345408,Filtered Data (2017-2020),,
2021.0,35.31642,Filtered Data (2017-2020),,
2021.0,0.028989,Filtered Data (2017-2020),,
2021.0,179.117964,Filtered Data (2017-2020),,
2021.0,2.566717,Filtered Data (2017-2020),,
2021.0,176.551247,Filtered Data (2017-2020),,
2021.0,19.449032,Filtered Data (2017-2020),,
2021.0,13.136124,Filtered Data (2017-2020),,
2021.0,6.312907,Filtered Data (2017-2020),,
2021.0,26.181076,Filtered Data (2017-2020),,
2021.0,24.59061,Filtered Data (2017-2020),,
2021.0,27.656263,Filtered Data (2017-2020),,
2021.0,24.185992,Filtered Data (2017-2020),,
2021.0,85.381781,Filtered Data (2017-2020),,
2021.0,13.17861,Filtered Data (2017-2020),,
2021.0,9.5239,Filtered Data (2017-2020),,
2021.0,3.322918,Filtered Data (2017-2020),,
2021.0,0.331792,Filtered Data (2017-2020),,
2021.0,30.5767,Filtered Data (2017-2020),,
2021.0,6.695073,Filtered Data (2017-2020),,
2021.0,0.028099,Filtered Data (2017-2020),,
2021.0,23.853528,Filtered Data (2017-2020),,
2021.0,28.884329,Filtered Data (2017-2020),,
2021.0,0.565343,Filtered Data (2017-2020),,
2021.0,28.318986,Filtered Data (2017-2020),,
2021.0,4.425861,Filtered Data (2017-2020),,
2021.0,3.308092,Filtered Data (2017-2020),,
2021.0,1.117098,Filtered Data (2017-2020),,
2021.0,0.000671,Filtered Data (2017-2020),,
2021.0,8.316281,Filtered Data (2017-2020),,
2021.0,7.563855,Filtered Data (2017-2020),,
2021.0,0.752426,Filtered Data (2017-2020),,
2021.0,33.539527,Filtered Data (2017-2020),,
2021.0,0.429762,Filtered Data (2017-2020),,
2021.0,1.175138,Filtered Data (2017-2020),,
2021.0,1.604901,Filtered Data (2017-2020),,
2021.0,36.573257,Filtered Data (2017-2020),,
2021.0,0.275933,Filtered Data (2017-2020),,
2021.0,20.114529,Filtered Data (2017-2020),,
2021.0,16.182795,Filtered Data (2017-2020),,
2021.0,4.454263,Filtered Data (2017-2020),,
2021.0,2.7146,Filtered Data (2017-2020),,
2021.0,7.168864,Filtered Data (2017-2020),,
2021.0,1.282931,Filtered Data (2017-2020),,
2021.0,3.006981,Filtered Data (2017-2020),,
2021.0,4.289912,Filtered Data (2017-2020),,
2021.0,13.898094,Filtered Data (2017-2020),,
2021.0,0.382804,Filtered Data (2017-2020),,
2021.0,14.280898,Filtered Data (2017-2020),,
2021.0,0.275933,Filtered Data (2017-2020),,
2021.0,0.049478,Filtered Data (2017-2020),,
2021.0,8.903272,Filtered Data (2017-2020),,
2021.0,9.228683,Filtered Data (2017-2020),,
2021.0,4.567314,Filtered Data (2017-2020),,
2021.0,7.964151,Filtered Data (2017-2020),,
2021.0,0.435169,Filtered Data (2017-2020),,
2021.0,12.966634,Filtered Data (2017-2020),,
2021.0,3.812711,Filtered Data (2017-2020),,
2021.0,1.731655,Filtered Data (2017-2020),,
2021.0,2.081056,Filtered Data (2017-2020),,
2021.0,1.766152,Filtered Data (2017-2020),,
2021.0,1.312856,Filtered Data (2017-2020),,
2021.0,0.018127,Filtered Data (2017-2020),,
2021.0,0.435169,Filtered Data (2017-2020),,
2021.0,5.355469,Filtered Data (2017-2020),,
2021.0,0.037989,Filtered Data (2017-2020),,
2021.0,5.31748,Filtered Data (2017-2020),,
2021.0,1.064542,Filtered Data (2017-2020),,
2021.0,0.84984,Filtered Data (2017-2020),,
2021.0,0.214702,Filtered Data (2017-2020),,
2021.0,0.967758,Filtered Data (2017-2020),,
2021.0,0.634973,Filtered Data (2017-2020),,
2021.0,0.332786,Filtered Data (2017-2020),,
2021.0,1.021598,Filtered Data (2017-2020),,
2021.0,1.499258,Filtered Data (2017-2020),,
2021.0,2.520856,Filtered Data (2017-2020),,
2021.0,0.024819,Filtered Data (2017-2020),,
2021.0,0.024819,Filtered Data (2017-2020),,
2021.0,0.941809,Filtered Data (2017-2020),,
2021.0,0.064233,Filtered Data (2017-2020),,
2021.0,0.877576,Filtered Data (2017-2020),,
2021.0,0.879835,Filtered Data (2017-2020),,
2021.0,0.805925,Filtered Data (2017-2020),,
2021.0,0.07391,Filtered Data (2017-2020),,
2021.0,0.674394,Filtered Data (2017-2020),,
2021.0,0.6291,Filtered Data (2017-2020),,
2021.0,0.045294,Filtered Data (2017-2020),,
2021.0,83.882764,Filtered Data (2017-2020),,
2021.0,1.053808,Filtered Data (2017-2020),,
2021.0,1.463691,Filtered Data (2017-2020),,
2021.0,3.367285,Filtered Data (2017-2020),,
2021.0,3.416452,Filtered Data (2017-2020),,
2021.0,6.783737,Filtered Data (2017-2020),,
2021.0,113.465871,Filtered Data (2017-2020),,
2021.0,1.111269,Filtered Data (2017-2020),,
2021.0,114.57714,Filtered Data (2017-2020),,
2021.0,18.613296,Filtered Data (2017-2020),,
2021.0,1.182805,Filtered Data (2017-2020),,
2021.0,71.43596,Filtered Data (2017-2020),,
2021.0,91.232062,Filtered Data (2017-2020),,
2021.0,0.566544,Filtered Data (2017-2020),,
2021.0,4.835758,Filtered Data (2017-2020),,
2021.0,6.865275,Filtered Data (2017-2020),,
2021.0,12.267577,Filtered Data (2017-2020),,
2021.0,226.324207,Filtered Data (2017-2020),,
2021.0,19.17984,Filtered Data (2017-2020),,
2021.0,123.261603,Filtered Data (2017-2020),,
2021.0,0.409883,Filtered Data (2017-2020),,
2021.0,40.592465,Filtered Data (2017-2020),,
2021.0,6.882639,Filtered Data (2017-2020),,
2021.0,7.380656,Filtered Data (2017-2020),,
2021.0,1.735296,Filtered Data (2017-2020),,
2021.0,2.88423,Filtered Data (2017-2020),,
2021.0,4.619526,Filtered Data (2017-2020),,
2021.0,58.136653,Filtered Data (2017-2020),,
2021.0,0.428677,Filtered Data (2017-2020),,
2021.0,58.565329,Filtered Data (2017-2020),,
2021.0,18.8373,Filtered Data (2017-2020),,
2021.0,0.063241,Filtered Data (2017-2020),,
2021.0,21.969184,Filtered Data (2017-2020),,
2021.0,40.869726,Filtered Data (2017-2020),,
2021.0,0.694591,Filtered Data (2017-2020),,
2021.0,3.56161,Filtered Data (2017-2020),,
2021.0,8.427736,Filtered Data (2017-2020),,
2021.0,12.683936,Filtered Data (2017-2020),,
2021.0,124.119174,Filtered Data (2017-2020),,
2021.0,19.531891,Filtered Data (2017-2020),,
2021.0,63.994818,Filtered Data (2017-2020),,
2021.0,0.498018,Filtered Data (2017-2020),,
2021.0,0.134918,Filtered Data (2017-2020),,
2021.0,0.03,Filtered Data (2017-2020),,
2021.0,0.067175,Filtered Data (2017-2020),,
2021.0,0.433989,Filtered Data (2017-2020),,
2021.0,0.1,Filtered Data (2017-2020),,
2021.0,0.533988,Filtered Data (2017-2020),,
2021.0,9.993877,Filtered Data (2017-2020),,
2021.0,0.000106,Filtered Data (2017-2020),,
2021.0,9.993983,Filtered Data (2017-2020),,
2021.0,1.203948,Filtered Data (2017-2020),,
2021.0,4.569777,Filtered Data (2017-2020),,
2021.0,5.773726,Filtered Data (2017-2020),,
2021.0,0.966563,Filtered Data (2017-2020),,
2021.0,0.004812,Filtered Data (2017-2020),,
2021.0,0.971375,Filtered Data (2017-2020),,
2021.0,17.340248,Filtered Data (2017-2020),,
2021.0,1.203948,Filtered Data (2017-2020),,
2021.0,16.001381,Filtered Data (2017-2020),,
2021.0,0.037175,Filtered Data (2017-2020),,
2021.0,7.065106,Filtered Data (2017-2020),,
2021.0,1.663279,Filtered Data (2017-2020),,
2021.0,2.025999,Filtered Data (2017-2020),,
2021.0,0.384066,Filtered Data (2017-2020),,
2021.0,1.100687,Filtered Data (2017-2020),,
2021.0,1.484753,Filtered Data (2017-2020),,
2021.0,11.288269,Filtered Data (2017-2020),,
2021.0,0.338624,Filtered Data (2017-2020),,
2021.0,11.626893,Filtered Data (2017-2020),,
2021.0,2.002855,Filtered Data (2017-2020),,
2021.0,2.002855,Filtered Data (2017-2020),,
2021.0,0.291981,Filtered Data (2017-2020),,
2021.0,1.129993,Filtered Data (2017-2020),,
2021.0,1.959662,Filtered Data (2017-2020),,
2021.0,3.381636,Filtered Data (2017-2020),,
2021.0,20.522135,Filtered Data (2017-2020),,
2021.0,0.291981,Filtered Data (2017-2020),,
2021.0,13.165048,Filtered Data (2017-2020),,
2021.0,0.36272,Filtered Data (2017-2020),,
2021.0,57.365749,Filtered Data (2017-2020),,
2021.0,21.222518,Filtered Data (2017-2020),,
2021.0,22.985472,Filtered Data (2017-2020),,
2021.0,0.176781,Filtered Data (2017-2020),,
2021.0,1.844514,Filtered Data (2017-2020),,
2021.0,12.186178,Filtered Data (2017-2020),,
2021.0,14.207473,Filtered Data (2017-2020),,
2021.0,59.018168,Filtered Data (2017-2020),,
2021.0,1.042274,Filtered Data (2017-2020),,
2021.0,60.060442,Filtered Data (2017-2020),,
2021.0,43.002594,Filtered Data (2017-2020),,
2021.0,0.047969,Filtered Data (2017-2020),,
2021.0,9.380626,Filtered Data (2017-2020),,
2021.0,52.431188,Filtered Data (2017-2020),,
2021.0,6.680649,Filtered Data (2017-2020),,
2021.0,14.334991,Filtered Data (2017-2020),,
2021.0,13.534152,Filtered Data (2017-2020),,
2021.0,34.549792,Filtered Data (2017-2020),,
2021.0,184.234368,Filtered Data (2017-2020),,
2021.0,49.860024,Filtered Data (2017-2020),,
2021.0,77.008595,Filtered Data (2017-2020),,
2021.0,1.762954,Filtered Data (2017-2020),,
2021.0,0.103498,Filtered Data (2017-2020),,
2021.0,1.075136,Filtered Data (2017-2020),,
2021.0,4.948355,Filtered Data (2017-2020),,
2021.0,6.126989,Filtered Data (2017-2020),,
2021.0,39.113239,Filtered Data (2017-2020),,
2021.0,0.685714,Filtered Data (2017-2020),,
2021.0,39.798953,Filtered Data (2017-2020),,
2021.0,57.247337,Filtered Data (2017-2020),,
2021.0,0.119365,Filtered Data (2017-2020),,
2021.0,11.468719,Filtered Data (2017-2020),,
2021.0,68.835421,Filtered Data (2017-2020),,
2021.0,14.390249,Filtered Data (2017-2020),,
2021.0,8.188255,Filtered Data (2017-2020),,
2021.0,20.862076,Filtered Data (2017-2020),,
2021.0,43.440581,Filtered Data (2017-2020),,
2021.0,166.380707,Filtered Data (2017-2020),,
2021.0,71.741084,Filtered Data (2017-2020),,
2021.0,49.358364,Filtered Data (2017-2020),,
2021.0,45.281258,Filtered Data (2017-2020),,
2021.0,0.862368,Filtered Data (2017-2020),,
2021.0,7.316395,Filtered Data (2017-2020),,
2021.0,8.178763,Filtered Data (2017-2020),,
2021.0,21.556073,Filtered Data (2017-2020),,
2021.0,3.494123,Filtered Data (2017-2020),,
2021.0,4.84955,Filtered Data (2017-2020),,
2021.0,0.177068,Filtered Data (2017-2020),,
2021.0,0.768112,Filtered Data (2017-2020),,
2021.0,2.878463,Filtered Data (2017-2020),,
2021.0,3.823643,Filtered Data (2017-2020),,
2021.0,19.394722,Filtered Data (2017-2020),,
2021.0,0.428465,Filtered Data (2017-2020),,
2021.0,19.823187,Filtered Data (2017-2020),,
2021.0,21.585322,Filtered Data (2017-2020),,
2021.0,0.105353,Filtered Data (2017-2020),,
2021.0,2.426453,Filtered Data (2017-2020),,
2021.0,24.117128,Filtered Data (2017-2020),,
2021.0,3.567792,Filtered Data (2017-2020),,
2021.0,4.632488,Filtered Data (2017-2020),,
2021.0,12.328569,Filtered Data (2017-2020),,
2021.0,20.528849,Filtered Data (2017-2020),,
2021.0,73.142357,Filtered Data (2017-2020),,
2021.0,25.330182,Filtered Data (2017-2020),,
2021.0,26.256102,Filtered Data (2017-2020),,
2021.0,1.355427,Filtered Data (2017-2020),,
2021.0,23.653039,Filtered Data (2017-2020),,
2021.0,15.120168,Filtered Data (2017-2020),,
2021.0,59.758435,Filtered Data (2017-2020),,
2021.0,13.498573,Filtered Data (2017-2020),,
2021.0,7.593721,Filtered Data (2017-2020),,
2021.0,5.789056,Filtered Data (2017-2020),,
2021.0,0.115797,Filtered Data (2017-2020),,
2021.0,22.246054,Filtered Data (2017-2020),,
2021.0,1.221374,Filtered Data (2017-2020),,
2021.0,0.155249,Filtered Data (2017-2020),,
2021.0,20.86943,Filtered Data (2017-2020),,
2021.0,17.525207,Filtered Data (2017-2020),,
2021.0,0.76365,Filtered Data (2017-2020),,
2021.0,16.761557,Filtered Data (2017-2020),,
2021.0,2.706641,Filtered Data (2017-2020),,
2021.0,2.246559,Filtered Data (2017-2020),,
2021.0,0.460082,Filtered Data (2017-2020),,
2021.0,3.78196,Filtered Data (2017-2020),,
2021.0,3.294864,Filtered Data (2017-2020),,
2021.0,0.487096,Filtered Data (2017-2020),,
2021.0,20.985227,Filtered Data (2017-2020),,
2021.0,19.055236,Filtered Data (2017-2020),,
2021.0,39.697386,Filtered Data (2017-2020),,
2021.0,52.54442,Filtered Data (2017-2020),,
2021.0,111.297043,Filtered Data (2017-2020),,
2021.0,14.875471,Filtered Data (2017-2020),,
2021.0,6.809957,Filtered Data (2017-2020),,
2021.0,6.401673,Filtered Data (2017-2020),,
2021.0,1.66384,Filtered Data (2017-2020),,
2021.0,56.897181,Filtered Data (2017-2020),,
2021.0,5.956872,Filtered Data (2017-2020),,
2021.0,0.06769,Filtered Data (2017-2020),,
2021.0,50.872619,Filtered Data (2017-2020),,
2021.0,33.746897,Filtered Data (2017-2020),,
2021.0,1.684337,Filtered Data (2017-2020),,
2021.0,32.06256,Filtered Data (2017-2020),,
2021.0,2.683559,Filtered Data (2017-2020),,
2021.0,1.998569,Filtered Data (2017-2020),,
2021.0,0.677028,Filtered Data (2017-2020),,
2021.0,0.007961,Filtered Data (2017-2020),,
2021.0,3.093935,Filtered Data (2017-2020),,
2021.0,2.6055,Filtered Data (2017-2020),,
2021.0,0.488435,Filtered Data (2017-2020),,
2021.0,0.13385,Filtered Data (2017-2020),,
2021.0,1.955924,Filtered Data (2017-2020),,
2021.0,2.089774,Filtered Data (2017-2020),,
2021.0,0.644498,Filtered Data (2017-2020),,
2021.0,1.755395,Filtered Data (2017-2020),,
2021.0,2.399893,Filtered Data (2017-2020),,
2021.0,32.683516,Filtered Data (2017-2020),,
2021.0,12.118824,Filtered Data (2017-2020),,
2021.0,44.80234,Filtered Data (2017-2020),,
2021.0,8.764795,Filtered Data (2017-2020),,
2021.0,4.403177,Filtered Data (2017-2020),,
2021.0,17.232205,Filtered Data (2017-2020),,
2021.0,30.400177,Filtered Data (2017-2020),,
2021.0,0.418592,Filtered Data (2017-2020),,
2021.0,45.844682,Filtered Data (2017-2020),,
2021.0,62.644991,Filtered Data (2017-2020),,
2021.0,108.908265,Filtered Data (2017-2020),,
2021.0,188.600448,Filtered Data (2017-2020),,
2021.0,9.183386,Filtered Data (2017-2020),,
2021.0,83.709723,Filtered Data (2017-2020),,
2021.0,95.707339,Filtered Data (2017-2020),,
2021.0,1.263106,Filtered Data (2017-2020),,
2021.0,1.153103,Filtered Data (2017-2020),,
2021.0,1.612041,Filtered Data (2017-2020),,
2021.0,14.407674,Filtered Data (2017-2020),,
2021.0,0.152146,Filtered Data (2017-2020),,
2021.0,11.278565,Filtered Data (2017-2020),,
2021.0,2.976963,Filtered Data (2017-2020),,
2021.0,2.50448,Filtered Data (2017-2020),,
2021.0,0.161799,Filtered Data (2017-2020),,
2021.0,2.666279,Filtered Data (2017-2020),,
2021.0,1.262948,Filtered Data (2017-2020),,
2021.0,0.497671,Filtered Data (2017-2020),,
2021.0,1.760619,Filtered Data (2017-2020),,
2021.0,7.004465,Filtered Data (2017-2020),,
2021.0,0.101164,Filtered Data (2017-2020),,
2021.0,7.105629,Filtered Data (2017-2020),,
2021.0,0.152146,Filtered Data (2017-2020),,
2021.0,0.047734,Filtered Data (2017-2020),,
2021.0,1.063226,Filtered Data (2017-2020),,
2021.0,0.458938,Filtered Data (2017-2020),,
2021.0,15.956409,Filtered Data (2017-2020),,
2021.0,4.222483,Filtered Data (2017-2020),,
2021.0,5.70409,Filtered Data (2017-2020),,
2021.0,1.400426,Filtered Data (2017-2020),,
2021.0,3.792906,Filtered Data (2017-2020),,
2021.0,5.193333,Filtered Data (2017-2020),,
2021.0,26.091834,Filtered Data (2017-2020),,
2021.0,1.524813,Filtered Data (2017-2020),,
2021.0,27.616647,Filtered Data (2017-2020),,
2021.0,5.716695,Filtered Data (2017-2020),,
2021.0,0.084876,Filtered Data (2017-2020),,
2021.0,5.431741,Filtered Data (2017-2020),,
2021.0,11.233312,Filtered Data (2017-2020),,
2021.0,0.910968,Filtered Data (2017-2020),,
2021.0,0.93176,Filtered Data (2017-2020),,
2021.0,0.984466,Filtered Data (2017-2020),,
2021.0,2.827194,Filtered Data (2017-2020),,
2021.0,52.574576,Filtered Data (2017-2020),,
2021.0,6.627664,Filtered Data (2017-2020),,
2021.0,29.990503,Filtered Data (2017-2020),,
2021.0,1.481607,Filtered Data (2017-2020),,
2021.0,21.283242,Filtered Data (2017-2020),,
2021.0,6.693697,Filtered Data (2017-2020),,
2021.0,12.532361,Filtered Data (2017-2020),,
