Año,Id_Marca,Id_Modelo,Costo_Combustible,Co2,ID_Combustible
2019,93,4456,2600.0,365.0,1
2019,93,4456,3250.0,446.0,1
2019,93,2284,1500.0,256.0,2
1987,55,1087,4400.0,-1.0,2
2019,65,1311,2550.0,435.0,3
2019,65,4272,2800.0,471.0,2
2019,1,3036,2850.0,387.0,1
2019,21,5039,3250.0,433.0,1
1987,55,1087,4100.0,-1.0,2
2019,97,969,5950.0,784.0,1
2019,186,547,2400.0,328.0,1
2019,111,2478,3450.0,474.0,1
2019,76,4366,1850.0,306.0,2
2019,186,4746,3550.0,606.0,5
2019,186,4745,3800.0,615.0,2
2019,186,4250,2400.0,408.0,2
2019,87,1508,2050.0,339.0,2
2019,21,354,2250.0,193.0,7
2019,119,1204,2400.0,328.0,1
2019,129,4216,2400.0,330.0,1
2019,98,3833,2700.0,371.0,1
2019,98,3845,3450.0,468.0,1
2019,29,1647,1700.0,286.0,2
2019,27,1986,3850.0,517.0,1
2019,29,4557,3850.0,517.0,1
2019,119,1144,2600.0,356.0,1
2019,42,1407,3200.0,466.0,6
2019,42,1407,3650.0,498.0,1
2019,42,1407,3850.0,523.0,1
2019,42,1410,4100.0,546.0,1
2019,186,1310,2050.0,345.0,2
1987,65,4792,4100.0,-1.0,2
2019,30,120,2550.0,415.0,2
2019,99,3784,2400.0,405.0,2
2019,186,307,2950.0,491.0,2
1987,65,4792,4100.0,-1.0,2
2019,119,731,2600.0,361.0,1
2019,129,2298,2800.0,479.0,2
2019,29,1487,3100.0,532.0,2
2019,29,1481,3550.0,572.0,2
2019,65,1313,3550.0,572.0,2
2019,3,4454,2700.0,364.0,1
2019,3,4454,3450.0,470.0,1
2019,85,1760,2700.0,395.0,1
2019,98,3831,2600.0,362.0,1
2019,98,3822,3650.0,491.0,1
2019,98,3839,4350.0,587.0,1
2019,119,4061,2850.0,387.0,1
2019,186,5185,1550.0,264.0,2
2019,55,2315,2100.0,361.0,2
2019,55,2317,1250.0,212.0,2
2019,55,2315,2100.0,355.0,2
2019,80,3626,2950.0,407.0,1
2019,101,3058,2550.0,425.0,2
2019,101,3059,1300.0,217.0,2
2019,186,1303,1150.0,195.0,2
2019,186,4545,2650.0,448.0,2
2019,153,19,2400.0,407.0,2
1987,87,1430,2650.0,-1.0,2
2019,186,2556,2300.0,391.0,2
2019,24,1955,2050.0,344.0,2
2019,113,1277,2300.0,391.0,2
2019,129,911,3300.0,556.0,2
2019,15,1056,3850.0,508.0,1
2019,15,1057,3850.0,508.0,1
2019,99,3792,2250.0,305.0,1
2019,129,913,3550.0,585.0,2
2019,27,1254,3100.0,429.0,1
2019,55,4568,2800.0,468.0,2
2019,55,4569,2800.0,468.0,5
2019,101,3361,2300.0,384.0,2
2019,55,2046,2400.0,409.0,2
2019,55,2040,2650.0,454.0,5
2019,55,2314,1250.0,99.0,10
1987,87,4971,3100.0,-1.0,2
2019,129,2870,650.0,0.0,4
2019,119,779,3250.0,437.0,1
2019,119,3992,3100.0,426.0,1
2019,55,1920,2100.0,360.0,2
2019,55,1919,2550.0,418.0,2
2019,30,3456,1750.0,119.0,10
2019,74,1444,1600.0,269.0,2
2019,129,3337,2200.0,366.0,2
1987,124,3280,3300.0,-1.0,2
2019,129,3521,2400.0,404.0,2
2019,93,3412,1150.0,90.0,10
2019,7,1690,3850.0,522.0,1
2019,74,815,2050.0,345.0,2
2019,99,2820,2500.0,343.0,1
2019,129,896,1700.0,288.0,2
2019,74,814,2050.0,344.0,2
2019,76,1932,1900.0,322.0,2
2019,76,1932,2050.0,352.0,2
2019,101,1517,2800.0,463.0,2
2019,119,3144,,,9
2019,76,4736,2300.0,388.0,2
2019,195,4622,2200.0,367.0,2
2019,87,2515,5050.0,664.0,1
2019,29,4915,1250.0,51.0,11
2019,99,3746,2700.0,360.0,1
1987,178,4203,2550.0,-1.0,2
2019,111,2502,4100.0,569.0,1
2019,65,4274,2800.0,456.0,2
2019,29,4338,2650.0,442.0,2
2019,29,4338,2800.0,464.0,2
2019,65,4286,3100.0,531.0,2
1987,178,4932,2550.0,-1.0,2
1987,178,4933,2550.0,-1.0,2
2019,55,2036,2800.0,467.0,2
2019,21,5030,2950.0,394.0,1
2019,8,3977,2700.0,371.0,1
2019,80,3639,2600.0,353.0,1
1987,180,4136,2100.0,-1.0,2
2019,80,3640,2950.0,409.0,1
2019,8,685,2600.0,360.0,1
2019,8,679,2600.0,360.0,1
2019,55,2143,2550.0,423.0,2
2019,55,2167,2550.0,426.0,2
2019,55,2168,2550.0,426.0,2
2019,55,2144,2950.0,493.0,5
1987,186,307,2950.0,-1.0,2
2019,55,2148,2950.0,494.0,2
2019,55,2150,2950.0,494.0,2
2019,55,2175,2950.0,498.0,5
2019,55,2156,3300.0,555.0,5
2019,55,2177,2800.0,467.0,2
2019,113,1272,2050.0,335.0,2
2019,76,1929,1850.0,305.0,2
2019,76,4360,1300.0,217.0,2
1987,29,3945,3100.0,-1.0,2
2019,21,5312,650.0,0.0,4
2018,116,403,3450.0,481.0,1
2019,119,769,3850.0,506.0,1
2019,21,4988,2600.0,348.0,1
2019,99,4773,1600.0,271.0,2
1987,129,4733,4100.0,-1.0,2
2019,74,1446,1550.0,259.0,2
2019,119,783,4100.0,574.0,1
2019,129,3925,1900.0,318.0,2
2019,119,721,3450.0,480.0,1
2019,55,2143,2450.0,424.0,3
2019,29,4338,3100.0,530.0,2
2019,55,2173,2650.0,463.0,3
2019,55,2174,2650.0,463.0,3
2019,55,4685,2400.0,397.0,2
2019,29,4327,3100.0,523.0,2
2019,119,733,3100.0,415.0,1
2019,119,735,3100.0,420.0,1
1987,65,3951,4100.0,-1.0,2
2019,129,3132,2700.0,378.0,1
2019,53,335,650.0,0.0,4
2019,8,4533,2050.0,340.0,2
2019,8,649,1850.0,303.0,2
2019,21,214,2200.0,299.0,1
2019,21,216,2350.0,313.0,1
2019,186,4549,2950.0,483.0,2
2019,55,3862,2950.0,484.0,2
1988,9,953,3550.0,-1.0,2
1988,9,954,3550.0,-1.0,2
2019,87,3892,2200.0,371.0,2
2019,98,3844,4100.0,569.0,1
2019,186,3583,1000.0,78.0,10
2019,171,1853,700.0,0.0,4
2019,182,3183,600.0,0.0,4
2019,182,3206,700.0,0.0,4
2019,182,3221,750.0,0.0,4
2019,182,3234,750.0,0.0,4
2019,182,3245,850.0,0.0,4
1988,24,3875,2650.0,-1.0,2
2020,186,1584,1650.0,277.0,2
2020,93,4387,1700.0,287.0,2
2019,119,648,2350.0,324.0,1
2020,119,2388,2950.0,404.0,1
2020,85,2117,2500.0,346.0,1
2020,85,1761,2850.0,379.0,1
2020,98,3856,2950.0,399.0,1
2018,159,3775,3650.0,497.0,1
2018,106,2025,3250.0,451.0,1
1988,129,151,,-1.0,9
2018,158,2167,5450.0,732.0,1
2018,158,2168,5450.0,732.0,1
2019,113,415,1950.0,328.0,2
2019,113,415,2050.0,335.0,2
2019,149,3500,3250.0,449.0,1
2019,153,25,2300.0,395.0,2
2020,85,2117,2850.0,390.0,1
2020,85,2127,3100.0,426.0,1
2020,85,2108,3650.0,488.0,1
2020,76,3457,2550.0,426.0,2
1985,196,94,,-1.0,9
2019,87,3891,1950.0,328.0,2
2020,21,84,2600.0,356.0,1
2020,21,83,2400.0,327.0,1
2020,21,2953,2600.0,353.0,1
2020,21,2952,2600.0,353.0,1
2020,21,290,2850.0,394.0,1
2020,21,279,2700.0,361.0,1
2020,21,280,2700.0,361.0,1
2020,21,288,2600.0,353.0,1
2020,21,2985,3450.0,471.0,1
2020,21,2986,3450.0,471.0,1
2020,21,493,2700.0,361.0,1
2020,98,3855,3850.0,511.0,1
2020,60,2361,2850.0,385.0,1
1988,74,1451,1200.0,-1.0,2
2019,149,3459,2950.0,401.0,1
2019,149,3097,3250.0,438.0,1
2019,8,5261,950.0,0.0,4
2020,7,1679,3250.0,431.0,1
2020,60,2362,3250.0,447.0,1
2020,76,808,1500.0,248.0,2
2020,93,4205,2550.0,436.0,2
1988,97,1613,9350.0,-1.0,1
2020,76,2765,1950.0,324.0,2
2020,85,2587,950.0,0.0,4
2019,8,3604,2400.0,399.0,2
2019,182,3194,550.0,0.0,4
2019,182,3195,550.0,0.0,4
2020,60,2365,2550.0,423.0,2
1988,111,3599,,-1.0,9
1988,113,3795,3100.0,-1.0,2
2020,76,4736,2300.0,385.0,2
2020,29,4391,1600.0,269.0,2
1988,113,3795,,-1.0,9
2020,29,4392,1650.0,278.0,2
2020,29,4392,1600.0,269.0,2
2020,93,2281,1750.0,296.0,2
2020,93,2281,1900.0,326.0,2
2020,93,2284,1500.0,256.0,2
2020,93,2281,1700.0,290.0,2
1988,113,3795,2950.0,-1.0,2
2020,60,2364,3250.0,453.0,1
2020,93,3426,1950.0,330.0,2
2020,93,3428,1850.0,311.0,2
2020,55,4688,2100.0,353.0,5
2020,55,4693,2050.0,344.0,5
2020,99,3345,2700.0,362.0,1
2020,99,3346,2700.0,374.0,1
2020,196,4003,2600.0,352.0,1
2020,29,3106,1650.0,298.0,2
2020,196,4802,2600.0,354.0,1
2020,196,4821,2700.0,373.0,1
2020,29,1984,1900.0,315.0,2
1985,196,94,2400.0,-1.0,2
2020,196,5068,2700.0,362.0,1
2020,65,4611,2850.0,386.0,1
2020,196,5063,2850.0,386.0,1
2019,182,3249,900.0,0.0,4
2020,29,4705,2550.0,420.0,2
2020,24,1952,2650.0,443.0,2
2020,196,5073,2850.0,387.0,1
1988,148,2229,2800.0,-1.0,2
2020,93,2748,3100.0,431.0,1
2020,27,5157,2500.0,336.0,1
2020,178,1049,2700.0,372.0,1
1988,160,3932,,-1.0,9
2020,99,2783,2200.0,298.0,1
2020,178,4928,3450.0,485.0,1
2020,76,1932,1950.0,327.0,2
2020,178,3438,1850.0,308.0,2
2020,178,3438,2050.0,343.0,2
2020,65,5196,2950.0,505.0,5
2020,65,5197,2950.0,505.0,5
2020,29,4561,3100.0,525.0,2
2020,29,4561,3850.0,527.0,1
2020,65,5204,3300.0,543.0,5
2019,113,1271,2000.0,348.0,3
2019,113,1272,2100.0,365.0,3
2020,119,769,3850.0,506.0,1
2020,93,4455,2700.0,368.0,1
2020,93,4455,3250.0,449.0,1
1985,8,322,,-1.0,9
1988,186,3079,2850.0,-1.0,1
2020,93,4377,2650.0,436.0,2
2020,53,13,2250.0,302.0,1
2020,29,1479,2650.0,440.0,2
2020,65,1311,2650.0,440.0,2
1988,29,4766,,-1.0,9
2020,65,1311,2400.0,406.0,2
2020,55,1918,1900.0,318.0,2
2020,98,3846,2450.0,412.0,3
2020,98,3838,3650.0,491.0,1
1988,148,4758,,-1.0,9
2020,1,3033,2950.0,404.0,1
2020,21,4995,4100.0,546.0,1
1988,149,581,3450.0,-1.0,1
2020,87,1425,2550.0,416.0,2
2020,87,1427,2550.0,432.0,2
2020,149,3095,3100.0,426.0,1
2019,149,607,4100.0,564.0,1
2020,123,1559,2250.0,304.0,1
2020,123,2709,2350.0,313.0,1
2020,21,538,2850.0,388.0,1
2020,123,2713,2250.0,305.0,1
2020,119,710,2850.0,379.0,1
2020,119,1226,2500.0,343.0,1
2020,186,3585,1150.0,193.0,2
2020,21,540,2850.0,388.0,1
2020,111,2473,3450.0,474.0,1
2020,113,108,1850.0,303.0,2
2020,113,109,1950.0,328.0,2
2020,119,716,2700.0,370.0,1
2020,123,1561,2500.0,341.0,1
2020,74,1446,2050.0,274.0,1
1988,149,636,3450.0,-1.0,1
2020,74,3556,2300.0,388.0,2
2020,21,5003,2500.0,345.0,1
2020,21,4996,2850.0,379.0,1
2020,74,3553,2400.0,407.0,2
2020,87,4971,2650.0,446.0,2
2020,87,4977,2800.0,459.0,2
2020,21,5033,3650.0,487.0,1
2020,42,1739,2550.0,427.0,2
2020,119,4064,3250.0,435.0,1
2020,119,4061,2950.0,395.0,1
2020,55,2315,1950.0,327.0,2
2020,101,3057,2300.0,384.0,2
1988,195,1285,2650.0,-1.0,2
1988,195,1286,2650.0,-1.0,2
2020,123,1560,2350.0,321.0,1
2020,29,4320,2150.0,383.0,3
2020,29,4322,2950.0,494.0,2
2020,65,4268,2450.0,427.0,3
2020,65,4278,3550.0,582.0,2
1988,3,3168,2950.0,-1.0,2
2020,87,1508,2100.0,350.0,2
2020,65,804,2550.0,433.0,2
2020,113,105,1750.0,299.0,2
2020,123,1558,2500.0,333.0,1
2020,30,4916,2400.0,401.0,2
2020,119,2382,2700.0,374.0,1
2020,196,5073,3100.0,429.0,1
2020,106,2025,3250.0,451.0,1
2020,119,1143,2700.0,374.0,1
1988,8,526,2400.0,-1.0,2
2020,149,3459,2950.0,401.0,1
2020,149,3465,2950.0,407.0,1
2020,149,3466,2950.0,403.0,1
2020,153,3591,2200.0,374.0,2
2020,55,2048,1900.0,322.0,2
2020,186,307,3100.0,515.0,2
2020,196,5064,2400.0,196.0,7
2020,55,3306,2800.0,472.0,2
2020,55,3307,2800.0,472.0,2
2020,55,3308,2800.0,472.0,2
2020,55,3310,2950.0,484.0,2
2020,65,4268,3300.0,549.0,5
2020,87,2510,4350.0,592.0,1
2020,99,3791,2200.0,297.0,1
2020,15,1523,3450.0,469.0,1
2020,149,589,3250.0,445.0,1
2020,21,3021,3850.0,518.0,1
2020,21,3020,3850.0,518.0,1
2020,21,3003,3850.0,518.0,1
2020,186,1303,1150.0,195.0,2
2020,186,1307,2100.0,354.0,2
2020,21,4984,2400.0,327.0,1
2020,157,3537,4650.0,615.0,1
2020,178,2646,1750.0,292.0,2
2020,186,4544,2550.0,431.0,2
2020,87,3891,1950.0,328.0,2
2020,124,3444,2100.0,354.0,2
2020,119,2374,2600.0,349.0,1
2020,178,1633,1750.0,298.0,2
2020,129,913,3550.0,593.0,2
2019,8,687,3650.0,495.0,1
2020,74,815,2050.0,345.0,2
2020,80,3630,2950.0,405.0,1
2020,74,814,1750.0,298.0,2
2020,74,814,1950.0,330.0,2
2020,55,1920,2200.0,369.0,2
2020,101,1605,2100.0,361.0,2
1988,29,1294,2950.0,-1.0,2
2020,55,1919,2300.0,384.0,2
2020,129,3522,2550.0,414.0,2
2020,186,1590,1700.0,280.0,2
2020,186,1591,1600.0,266.0,2
2020,76,4874,1750.0,297.0,2
2020,129,3299,2300.0,386.0,2
2020,195,947,2400.0,401.0,2
2020,195,4621,2100.0,356.0,2
2020,195,4622,2300.0,388.0,2
2020,124,3443,2100.0,174.0,10
2020,149,3496,3250.0,289.0,12
2020,8,649,1750.0,293.0,2
2020,119,766,3850.0,519.0,1
2020,195,2438,1950.0,326.0,2
2020,195,2688,1900.0,315.0,2
2020,99,2418,2850.0,388.0,1
2020,99,2820,2500.0,345.0,1
2020,3,4454,3450.0,463.0,1
2020,74,1444,1600.0,269.0,2
2020,74,1444,1850.0,304.0,2
2020,74,1445,1600.0,268.0,2
2020,3,4453,2600.0,359.0,1
2020,3,4454,2700.0,364.0,1
1988,29,4397,1600.0,-1.0,2
1988,29,4398,1600.0,-1.0,2
2020,80,3640,2950.0,409.0,1
2020,55,2170,2800.0,467.0,5
1988,29,4399,,-1.0,9
2020,55,2173,2650.0,444.0,2
2020,55,2174,2650.0,444.0,2
2020,186,3731,1900.0,315.0,2
2020,186,3732,1750.0,296.0,2
2020,29,1073,600.0,0.0,4
2020,119,781,3650.0,493.0,1
2020,119,3993,3250.0,439.0,1
2020,74,2548,1750.0,292.0,2
2020,23,1434,5950.0,840.0,1
2020,8,3978,2950.0,405.0,1
2020,8,656,2200.0,295.0,1
2020,8,3980,2850.0,393.0,1
2020,8,3999,2950.0,410.0,1
2020,76,4358,1700.0,291.0,2
2020,101,1517,2800.0,466.0,2
2020,74,3519,2400.0,407.0,2
2020,98,1731,3100.0,422.0,1
2020,101,1603,2200.0,369.0,2
2020,55,2029,2800.0,467.0,2
2020,55,2036,2800.0,467.0,2
2020,55,2031,2800.0,473.0,2
2020,76,2672,550.0,0.0,4
2020,182,3183,600.0,0.0,4
2020,182,3187,600.0,0.0,4
2020,178,1634,1500.0,151.0,10
1985,24,1404,2250.0,-1.0,3
2020,113,415,1850.0,302.0,2
2020,93,3413,1250.0,207.0,2
2020,97,2577,4350.0,595.0,1
2020,99,3747,3100.0,422.0,1
2020,42,1411,4100.0,567.0,1
2020,42,1407,2300.0,389.0,2
2020,42,1413,3650.0,500.0,1
2020,30,119,2300.0,389.0,2
2020,30,120,2550.0,415.0,2
2020,42,1416,2300.0,389.0,2
2020,42,1417,2550.0,415.0,2
2020,55,4700,3300.0,562.0,5
2020,29,1070,2200.0,362.0,2
2020,93,3412,1150.0,90.0,10
2020,149,3469,2850.0,255.0,12
2020,113,1268,1850.0,303.0,2
2020,27,5160,2700.0,363.0,1
2020,113,1269,1900.0,319.0,2
2020,123,1573,2250.0,175.0,7
2020,27,1254,3850.0,521.0,1
2020,15,1056,4650.0,645.0,1
2020,15,1057,4650.0,645.0,1
2020,42,1407,3650.0,494.0,1
2020,30,119,3200.0,466.0,6
2020,74,2245,1500.0,246.0,2
2020,74,2245,1600.0,267.0,2
2020,74,2245,1700.0,286.0,2
2020,74,3899,2400.0,407.0,2
2020,153,23,2650.0,450.0,2
1985,24,3876,2800.0,-1.0,2
2020,153,24,2800.0,475.0,2
2019,101,1520,2800.0,478.0,2
2020,149,590,3250.0,451.0,1
2020,113,1270,1950.0,323.0,2
1988,42,1488,,-1.0,9
1988,42,1489,,-1.0,9
2021,93,4208,1850.0,314.0,2
2020,195,2491,1650.0,280.0,2
2020,93,1287,2300.0,385.0,2
2020,21,5018,4350.0,582.0,1
2020,195,947,2800.0,461.0,2
2020,29,1607,3450.0,467.0,1
1988,42,1706,2400.0,-1.0,2
2020,27,1245,2700.0,373.0,1
2020,27,1248,2850.0,382.0,1
2020,27,1252,3250.0,442.0,1
1988,42,1706,2300.0,-1.0,2
2020,182,3260,600.0,0.0,4
1988,55,2228,1550.0,-1.0,2
2020,74,1465,1250.0,57.0,10
2021,85,2126,3100.0,426.0,1
1988,55,2228,1500.0,-1.0,2
2021,195,944,2400.0,400.0,2
2020,74,1446,2600.0,358.0,1
2021,29,4676,1700.0,288.0,2
2021,123,2713,2250.0,305.0,1
2021,123,2713,2400.0,329.0,1
2021,29,1479,2550.0,424.0,2
2021,65,1311,2550.0,424.0,2
2021,29,1480,2550.0,431.0,2
2020,21,2943,3250.0,452.0,1
1988,74,1443,1950.0,-1.0,2
2020,15,1056,3450.0,246.0,7
2020,15,1057,3450.0,246.0,7
2020,129,2872,650.0,0.0,4
2021,186,2410,2600.0,351.0,1
2021,21,212,2600.0,192.0,7
2020,149,474,3450.0,473.0,1
1988,74,1443,1650.0,-1.0,2
2020,149,1390,3100.0,293.0,12
2021,186,1592,1000.0,170.0,2
1988,74,1443,1700.0,-1.0,2
2021,76,2769,1750.0,300.0,2
2021,93,4419,2050.0,349.0,2
2021,76,2765,1950.0,324.0,2
2021,178,1633,2100.0,355.0,2
2021,178,1633,1750.0,297.0,2
2021,76,3458,2400.0,407.0,2
2021,27,1986,3850.0,530.0,1
2021,65,5193,2950.0,492.0,2
2021,29,4555,4100.0,558.0,1
2021,29,4470,3100.0,515.0,2
1988,74,3574,2550.0,-1.0,2
2021,123,1574,650.0,0.0,4
2021,123,1575,650.0,0.0,4
2021,29,4708,1900.0,316.0,2
2021,98,3845,4100.0,569.0,1
2021,98,3839,4350.0,587.0,1
2020,116,477,3650.0,496.0,1
2020,98,1715,3450.0,466.0,1
2020,98,1716,3450.0,462.0,1
2021,29,4391,1600.0,273.0,2
2021,29,4392,1600.0,266.0,2
2021,76,4874,1700.0,287.0,2
2021,8,4086,3250.0,441.0,1
2021,196,4804,2400.0,322.0,1
2021,196,4820,2600.0,356.0,1
2021,98,3822,2450.0,412.0,3
2018,116,377,3450.0,481.0,1
2021,178,2643,1700.0,284.0,2
2021,119,2373,2350.0,314.0,1
1988,83,2653,,-1.0,9
2020,149,1078,2950.0,394.0,1
2021,186,1591,1600.0,266.0,2
2021,29,1480,2650.0,455.0,3
2021,15,1523,3450.0,468.0,1
1988,119,34,2100.0,-1.0,3
2021,8,3764,3100.0,428.0,1
2021,93,4456,3250.0,446.0,1
2021,93,2281,1750.0,296.0,2
2021,93,2281,1600.0,270.0,2
2021,76,4361,1000.0,172.0,2
2021,76,4358,1750.0,293.0,2
2021,8,674,2950.0,398.0,1
2020,98,3840,3100.0,415.0,1
2021,1,3756,2700.0,375.0,1
2021,21,5031,3250.0,178.0,7
2021,29,1479,2550.0,435.0,3
2021,186,3583,1000.0,78.0,10
2021,157,1704,4650.0,632.0,1
2021,157,1705,4650.0,632.0,1
1988,124,1576,,-1.0,9
2021,60,2368,3450.0,459.0,1
2021,60,2364,3100.0,422.0,1
2021,60,2365,2950.0,410.0,1
2021,178,2880,1750.0,295.0,2
2021,74,3422,2400.0,394.0,2
2021,99,3345,2700.0,361.0,1
2021,21,5044,2850.0,389.0,1
2021,119,755,4100.0,540.0,1
2021,21,2956,2700.0,366.0,1
2021,21,2945,3250.0,440.0,1
2021,29,1294,2950.0,397.0,1
2021,29,1294,2600.0,358.0,1
2021,123,1557,2250.0,304.0,1
2021,27,5166,2850.0,386.0,1
2021,21,5003,2600.0,351.0,1
2021,21,4996,2850.0,379.0,1
2021,27,5159,2850.0,386.0,1
2021,29,1069,2200.0,362.0,2
2021,87,4972,2550.0,421.0,2
2021,87,4972,2400.0,404.0,2
2021,87,4972,2800.0,459.0,2
2021,186,4877,1350.0,227.0,2
2020,182,3257,600.0,0.0,4
2021,21,539,2850.0,387.0,1
2021,119,707,2600.0,360.0,1
1988,124,3572,1900.0,-1.0,2
1988,124,3573,1900.0,-1.0,2
2021,21,540,2850.0,387.0,1
2021,129,4629,3650.0,515.0,1
2021,27,5166,2550.0,418.0,2
2021,186,3728,1750.0,296.0,2
2021,27,5159,2550.0,424.0,2
2021,29,1069,2550.0,413.0,2
2021,186,3731,1900.0,316.0,2
2021,186,3732,1750.0,296.0,2
2021,186,306,3100.0,503.0,2
2021,74,1465,1250.0,57.0,10
2020,30,3454,2650.0,445.0,2
2021,7,4862,3250.0,435.0,1
2021,7,1679,3250.0,431.0,1
2021,8,3977,2850.0,380.0,1
2021,21,84,2350.0,321.0,1
1985,180,4042,1500.0,-1.0,2
2021,21,379,2400.0,322.0,1
2021,8,4028,4100.0,545.0,1
2021,153,19,2250.0,390.0,3
2021,153,19,3200.0,467.0,6
2021,87,2489,2450.0,436.0,3
2021,153,20,3200.0,472.0,6
2021,8,3603,2300.0,384.0,2
1988,145,1488,,-1.0,9
1988,145,1489,,-1.0,9
2021,21,214,2200.0,298.0,1
1988,148,2238,2650.0,-1.0,2
2021,113,1268,1850.0,303.0,2
2021,76,1929,1450.0,244.0,2
2021,113,109,1950.0,326.0,2
2021,119,730,2600.0,353.0,1
2021,113,42,1550.0,264.0,2
2021,113,43,1550.0,264.0,2
2021,113,44,1550.0,264.0,2
2021,99,1874,1200.0,202.0,2
2021,119,1800,2600.0,355.0,1
2021,186,4546,2950.0,483.0,2
2021,186,4545,2650.0,441.0,2
2021,29,4320,2150.0,383.0,3
2021,65,4266,3100.0,523.0,2
1988,148,2238,3650.0,-1.0,1
2021,29,4322,2450.0,430.0,3
2021,65,4268,3850.0,510.0,1
2021,29,4333,3550.0,592.0,2
2021,113,1276,2200.0,363.0,2
2021,186,2561,1500.0,245.0,2
2021,113,1272,2200.0,370.0,2
2021,146,5,2500.0,93.0,7
2021,119,697,2600.0,360.0,1
2021,27,1248,2850.0,385.0,1
2021,119,1824,2700.0,364.0,1
2021,113,1269,1900.0,319.0,2
2021,113,1270,2050.0,341.0,2
2021,119,1822,2500.0,349.0,1
1988,157,1515,5900.0,-1.0,2
1988,157,1516,5900.0,-1.0,2
2021,65,4266,2550.0,422.0,2
2021,29,4324,3850.0,522.0,1
2021,29,4324,3850.0,533.0,1
2021,65,4270,3300.0,543.0,2
2021,65,4278,3550.0,590.0,2
2021,65,4278,3100.0,523.0,2
2021,98,3840,3250.0,449.0,1
2021,111,2894,3650.0,495.0,1
1988,162,572,,-1.0,9
2021,111,2900,4100.0,562.0,1
2021,149,466,2950.0,410.0,1
2021,149,467,2950.0,394.0,1
2021,149,467,2850.0,380.0,1
2021,8,672,2400.0,331.0,1
2021,99,3749,2950.0,407.0,1
2021,1,4520,2700.0,371.0,1
2021,195,2438,1950.0,324.0,2
2021,195,2491,1600.0,267.0,2
2021,27,1251,3100.0,423.0,1
2021,55,4694,2400.0,404.0,2
1988,178,5153,2100.0,-1.0,2
1988,178,5154,2300.0,-1.0,2
2021,55,2045,2800.0,471.0,5
2021,101,982,2650.0,445.0,2
2021,196,5053,900.0,0.0,4
1985,27,1941,3100.0,-1.0,2
2021,74,2548,1750.0,292.0,2
2021,8,4533,2050.0,344.0,2
2021,80,3639,2950.0,404.0,1
2021,119,718,2700.0,378.0,1
1988,186,1401,2400.0,-1.0,2
2021,113,106,1950.0,334.0,2
2021,119,716,2600.0,361.0,1
2021,65,4611,2050.0,342.0,2
2021,149,3096,3450.0,459.0,1
2021,149,1369,3250.0,437.0,1
2021,149,1371,3850.0,533.0,1
2021,149,1375,3450.0,460.0,1
2021,149,1372,3850.0,525.0,1
2021,129,891,1850.0,309.0,2
2021,30,3452,2400.0,401.0,2
2021,30,3454,2650.0,450.0,2
2021,8,3616,2400.0,166.0,7
2021,106,2026,3250.0,441.0,1
2021,42,1413,3850.0,523.0,1
2021,42,1408,2550.0,415.0,2
2021,42,1411,4100.0,567.0,1
2021,76,1929,1700.0,288.0,2
1988,186,1589,2200.0,-1.0,2
2021,153,23,3550.0,513.0,6
2021,55,2173,2650.0,445.0,2
2021,55,2174,2650.0,445.0,2
2021,55,2173,2550.0,432.0,2
2021,55,2174,2550.0,432.0,2
2021,55,2176,2200.0,368.0,2
2021,153,24,3550.0,526.0,6
2021,74,1238,1850.0,305.0,2
2021,99,2818,3100.0,432.0,1
2021,29,4469,2550.0,437.0,3
2021,30,3456,1750.0,119.0,10
2021,149,596,3250.0,439.0,1
2021,149,583,3250.0,442.0,1
2021,149,590,3250.0,439.0,1
2021,119,701,3100.0,433.0,1
2021,119,698,3100.0,428.0,1
2021,119,722,3650.0,484.0,1
2021,119,739,3850.0,512.0,1
2021,119,727,4650.0,637.0,1
2021,195,2607,750.0,0.0,4
2021,119,766,3650.0,502.0,1
2021,29,4707,2050.0,338.0,2
2021,55,2036,2800.0,456.0,2
2021,55,2031,2800.0,476.0,2
1985,27,4228,2900.0,-1.0,3
1988,1,2892,2950.0,-1.0,2
2021,55,3325,700.0,0.0,4
2021,55,3860,2300.0,387.0,2
2021,55,2173,2550.0,446.0,3
2021,55,2174,2550.0,446.0,3
2021,149,3095,3100.0,426.0,1
2021,113,3092,2250.0,305.0,1
1988,176,532,2800.0,-1.0,2
2021,93,3413,1250.0,208.0,2
2021,129,3299,2300.0,387.0,2
2021,27,5164,3100.0,425.0,1
1988,176,533,2950.0,-1.0,2
2021,74,1446,2600.0,358.0,1
2021,129,2872,650.0,0.0,4
2021,55,3312,2550.0,415.0,2
2021,55,3310,2300.0,386.0,2
2021,55,4232,4650.0,631.0,1
2021,55,3326,700.0,0.0,4
2021,129,2300,2800.0,469.0,2
2021,55,4700,3300.0,565.0,5
2021,98,1727,3100.0,435.0,1
2022,124,1914,1950.0,327.0,2
2021,55,1919,2300.0,380.0,2
2021,55,1919,2300.0,383.0,2
2021,76,2673,1000.0,74.0,10
2021,149,3495,3850.0,525.0,1
2021,129,3925,1900.0,318.0,2
2021,21,354,2500.0,178.0,7
2021,21,5002,2700.0,204.0,7
1988,24,4351,2100.0,-1.0,2
2022,76,4736,2050.0,349.0,2
2022,93,4416,2300.0,389.0,2
2022,124,3442,2050.0,342.0,2
2021,87,2508,2550.0,416.0,2
2021,129,3917,1650.0,284.0,2
2021,149,1385,3650.0,320.0,7
